date,Open,High,Low,Close,Volume
1981-01-23,0.48328151147762,0.48519287735812,0.48151717374177,0.48151717374177,2805600.0
1981-01-26,0.47593010424492,0.47593010424492,0.47416576650907,0.47416576650907,6160000.0
1981-01-27,0.47416576650907,0.47416576650907,0.47049006289271994,0.47049006289271994,5924800.0
1981-01-28,0.45755158616317,0.45755158616317,0.45578724842733004,0.45578724842733004,7039200.0
1981-01-29,0.44108443396193,0.44108443396193,0.43917306808143,0.43917306808143,10976000.0
1981-01-30,0.41903021226383,0.41903021226383,0.41535450864748,0.41535450864748,11547200.0
1981-02-02,0.39330028694939,0.39330028694939,0.39153594921353996,0.39153594921353996,5941600.0
1981-02-03,0.40609173553428,0.40800310141478,0.40609173553428,0.40609173553428,4788000.0
1981-02-04,0.42079454999968,0.42270591588018,0.42079454999968,0.42079454999968,6966400.0
1981-02-05,0.42079454999968,0.42447025361602997,0.42079454999968,0.42079454999968,1982400.0
1981-02-06,0.42270591588018,0.42447025361602997,0.42270591588018,0.42270591588018,3466400.0
1981-02-09,0.40432739779844,0.40432739779844,0.40065169418209,0.40065169418209,4188800.0
1981-02-10,0.40065169418209,0.40256306006259,0.40065169418209,0.40065169418209,4586400.0
1981-02-11,0.38962458333303995,0.38962458333303995,0.38771321745253995,0.38771321745253995,3460800.0
1981-02-12,0.38594887971669,0.38594887971669,0.38418454198084007,0.38418454198084007,3640000.0
1981-02-13,0.37859747248398995,0.37859747248398995,0.37492176886764006,0.37492176886764006,2788800.0
1981-02-17,0.38418454198084007,0.38594887971669,0.38418454198084007,0.38418454198084007,3068800.0
1981-02-18,0.40065169418209,0.40432739779844,0.40065169418209,0.40065169418209,4810400.0
1981-02-19,0.37859747248398995,0.37859747248398995,0.37683313474813995,0.37683313474813995,5577600.0
1981-02-20,0.35845461666639,0.35845461666639,0.35654325078589,0.35654325078589,6092800.0
1981-02-23,0.36198329213809005,0.36389465801859006,0.36198329213809005,0.36198329213809005,3528000.0
1981-02-24,0.35286754716954,0.35286754716954,0.34919184355319,0.34919184355319,4244800.0
1981-02-25,0.37124606525129,0.37301040298714006,0.37124606525129,0.37124606525129,4872000.0
1981-02-26,0.37683313474813995,0.37859747248398995,0.37683313474813995,0.37683313474813995,2710400.0
1981-02-27,0.38962458333303995,0.39330028694939,0.38962458333303995,0.38962458333303995,3690400.0
1981-03-02,0.39153594921353996,0.39330028694939,0.39153594921353996,0.39153594921353996,2940000.0
1981-03-03,0.38771321745253995,0.38771321745253995,0.38594887971669,0.38594887971669,4043200.0
1981-03-04,0.38418454198084007,0.38418454198084007,0.38227317610034006,0.38227317610034006,3427200.0
1981-03-05,0.38227317610034006,0.38227317610034006,0.38036181021984006,0.38036181021984006,1344000.0
1981-03-06,0.38036181021984006,0.38036181021984006,0.37683313474813995,0.37683313474813995,2900800.0
1981-03-09,0.34919184355319,0.34919184355319,0.34742750581735,0.34742750581735,3830400.0
1981-03-10,0.33272469135195004,0.33272469135195004,0.33081332547145004,0.33081332547145004,7095200.0
1981-03-11,0.32155055235825,0.32155055235825,0.31787484874190003,0.31787484874190003,7464800.0
1981-03-12,0.33081332547145004,0.33272469135195004,0.33081332547145004,0.33081332547145004,14812000.0
1981-03-13,0.32890195959095003,0.32890195959095003,0.3271376218551,0.3271376218551,57825600.0
1981-03-16,0.34007609858465,0.34360477405634,0.34007609858465,0.34007609858465,9307200.0
1981-03-17,0.35654325078589,0.36021895440224,0.35654325078589,0.35654325078589,10936800.0
1981-03-18,0.37859747248398995,0.38227317610034006,0.37859747248398995,0.37859747248398995,9234400.0
1981-03-19,0.37683313474813995,0.37683313474813995,0.37492176886764006,0.37492176886764006,9452800.0
1981-03-20,0.37859747248398995,0.38227317610034006,0.37859747248398995,0.37859747248398995,3651200.0
1981-03-23,0.39330028694939,0.39697599056574,0.39330028694939,0.39330028694939,5504800.0
1981-03-24,0.39330028694939,0.39330028694939,0.39153594921353996,0.39153594921353996,7039200.0
1981-03-25,0.38771321745253995,0.38771321745253995,0.38418454198084007,0.38418454198084007,1764000.0
1981-03-26,0.37859747248398995,0.37859747248398995,0.37683313474813995,0.37683313474813995,3068800.0
1981-03-27,0.36580602389909,0.36580602389909,0.36389465801859006,0.36389465801859006,3063200.0
1981-03-30,0.36389465801859006,0.36757036163494,0.36389465801859006,0.36389465801859006,2475200.0
1981-03-31,0.36389465801859006,0.36389465801859006,0.36021895440224,0.36021895440224,3998400.0
1981-04-01,0.35845461666639,0.35845461666639,0.35654325078589,0.35654325078589,8517600.0
1981-04-02,0.38771321745253995,0.38962458333303995,0.38771321745253995,0.38771321745253995,7851200.0
1981-04-03,0.38962458333303995,0.39153594921353996,0.38962458333303995,0.38962458333303995,4121600.0
1981-04-06,0.38418454198084007,0.38418454198084007,0.38227317610034006,0.38227317610034006,5700800.0
1981-04-07,0.38036181021984006,0.38036181021984006,0.37859747248398995,0.37859747248398995,2671200.0
1981-04-08,0.39697599056574,0.40065169418209,0.39697599056574,0.39697599056574,5488000.0
1981-04-09,0.40432739779844,0.40609173553428,0.40432739779844,0.40432739779844,3124800.0
1981-04-10,0.40991446729529,0.41167880503113,0.40991446729529,0.40991446729529,8366400.0
1981-04-13,0.40991446729529,0.41167880503113,0.40991446729529,0.40991446729529,4015200.0
1981-04-14,0.40991446729529,0.41167880503113,0.40991446729529,0.40991446729529,1663200.0
1981-04-15,0.39153594921353996,0.39153594921353996,0.38962458333303995,0.38962458333303995,8512000.0
1981-04-16,0.36933469937079,0.36933469937079,0.36757036163494,0.36757036163494,5969600.0
1981-04-20,0.37859747248398995,0.38036181021984006,0.37859747248398995,0.37859747248398995,8836800.0
1981-04-21,0.40432739779844,0.40609173553428,0.40432739779844,0.40432739779844,7134400.0
1981-04-22,0.41903021226383,0.42079454999968,0.41903021226383,0.41903021226383,4748800.0
1981-04-23,0.43005732311288,0.43182166084872997,0.43005732311288,0.43005732311288,14504000.0
1981-04-24,0.43005732311288,0.43005732311288,0.42638161949653,0.42638161949653,8764000.0
1981-04-27,0.42447025361602997,0.42447025361602997,0.42270591588018,0.42270591588018,9632000.0
1981-04-28,0.41726587452798003,0.41726587452798003,0.41535450864748,0.41535450864748,8047200.0
1981-04-29,0.41167880503113,0.41167880503113,0.40991446729529,0.40991446729529,3410400.0
1981-04-30,0.41726587452798003,0.42079454999968,0.41726587452798003,0.41726587452798003,3152800.0
1981-05-01,0.41726587452798003,0.42079454999968,0.41726587452798003,0.41726587452798003,4138400.0
1981-05-04,0.41726587452798003,0.41726587452798003,0.41535450864748,0.41535450864748,3612000.0
1981-05-05,0.41535450864748,0.41535450864748,0.41344314276698,0.41344314276698,4384800.0
1981-05-06,0.40432739779844,0.40432739779844,0.40256306006259,0.40256306006259,4737600.0
1981-05-07,0.40800310141478,0.40991446729529,0.40800310141478,0.40800310141478,2340800.0
1981-05-08,0.41167880503113,0.41344314276698,0.41167880503113,0.41167880503113,1976800.0
1981-05-11,0.40432739779844,0.40432739779844,0.40256306006259,0.40256306006259,2984800.0
1981-05-12,0.40256306006259,0.40800310141478,0.40256306006259,0.40256306006259,1064000.0
1981-05-13,0.40256306006259,0.40609173553428,0.40065169418209,0.40065169418209,1226400.0
1981-05-14,0.39888735644624,0.39888735644624,0.39506462468522996,0.39506462468522996,1232000.0
1981-05-15,0.40432739779844,0.40991446729529,0.40432739779844,0.40432739779844,1226400.0
1981-05-18,0.41167880503113,0.41535450864748,0.41167880503113,0.41167880503113,1041600.0
1981-05-19,0.40609173553428,0.40609173553428,0.40432739779844,0.40432739779844,6356000.0
1981-05-20,0.41726587452798003,0.42079454999968,0.41726587452798003,0.41726587452798003,3320800.0
1981-05-21,0.44108443396193,0.44299579984243,0.44108443396193,0.44108443396193,8052800.0
1981-05-22,0.46137431792417993,0.46490299339587005,0.46137431792417993,0.46137431792417993,7856800.0
1981-05-26,0.46137431792417993,0.46137431792417993,0.45946295204368004,0.45946295204368004,21336000.0
1981-05-27,0.48519287735812,0.48710424323862,0.48519287735812,0.48519287735812,37374400.0
1981-05-28,0.48519287735812,0.48710424323862,0.48519287735812,0.48519287735812,18496800.0
1981-05-29,0.48710424323862,0.48886858097447,0.48710424323862,0.48710424323862,14845600.0
1981-06-01,0.48710424323862,0.48886858097447,0.48710424323862,0.48710424323862,12812800.0
1981-06-02,0.46490299339587005,0.46490299339587005,0.46313865566003004,0.46313865566003004,10108000.0
1981-06-03,0.46313865566003004,0.46681435927638004,0.46313865566003004,0.46313865566003004,9861600.0
1981-06-04,0.47225440062857,0.47416576650907,0.47225440062857,0.47225440062857,14016800.0
1981-06-05,0.46681435927638004,0.46681435927638004,0.46490299339587005,0.46490299339587005,14420000.0
1981-06-08,0.45034720707513,0.45034720707513,0.44843584119463004,0.44843584119463004,23374400.0
1981-06-09,0.45755158616317,0.45946295204368004,0.45755158616317,0.45755158616317,29898400.0
1981-06-10,0.46313865566003004,0.46872572515688005,0.46313865566003004,0.46313865566003004,6305600.0
1981-06-11,0.48328151147762,0.48519287735812,0.48328151147762,0.48328151147762,9744000.0
1981-06-12,0.47975283600591995,0.47975283600591995,0.47784147012542,0.47784147012542,6451200.0
1981-06-15,0.47784147012542,0.47784147012542,0.47593010424492,0.47593010424492,35940800.0
1981-06-16,0.46872572515688005,0.46872572515688005,0.46681435927638004,0.46681435927638004,9312800.0
1981-06-17,0.46137431792417993,0.46137431792417993,0.45946295204368004,0.45946295204368004,6893600.0
1981-06-18,0.45946295204368004,0.46137431792417993,0.45755158616317,0.45755158616317,5762400.0
1981-06-19,0.44652447531413003,0.44652447531413003,0.44476013757828003,0.44476013757828003,6876800.0
1981-06-22,0.43005732311288,0.43005732311288,0.42829298537703,0.42829298537703,2710400.0
1981-06-23,0.43564439260973,0.43917306808143,0.43564439260973,0.43564439260973,3757600.0
1981-06-24,0.42829298537703,0.42829298537703,0.42447025361602997,0.42447025361602997,5756800.0
1981-06-25,0.43373302672923,0.43564439260973,0.43373302672923,0.43373302672923,6064800.0
1981-06-26,0.43182166084872997,0.43182166084872997,0.42829298537703,0.42829298537703,5947200.0
1981-06-29,0.41726587452798003,0.41726587452798003,0.41344314276698,0.41344314276698,2648800.0
1981-06-30,0.38418454198084007,0.38418454198084007,0.38227317610034006,0.38227317610034006,8976800.0
1981-07-01,0.38036181021984006,0.38036181021984006,0.37859747248398995,0.37859747248398995,42616000.0
1981-07-02,0.37859747248398995,0.38036181021984006,0.37859747248398995,0.37859747248398995,7571200.0
1981-07-06,0.36933469937079,0.36933469937079,0.36580602389909,0.36580602389909,4132800.0
1981-07-07,0.36933469937079,0.37301040298714006,0.36933469937079,0.36933469937079,3959200.0
1981-07-08,0.38418454198084007,0.38594887971669,0.38418454198084007,0.38418454198084007,4155200.0
1981-07-09,0.35654325078589,0.35654325078589,0.35463188490539,0.35463188490539,8220800.0
1981-07-10,0.32890195959095003,0.32890195959095003,0.3271376218551,0.3271376218551,13792800.0
1981-07-13,0.3344890290878,0.33625336682364004,0.3344890290878,0.3344890290878,11435200.0
1981-07-14,0.34919184355319,0.35286754716954,0.34919184355319,0.34919184355319,4944800.0
1981-07-15,0.35845461666639,0.36021895440224,0.35845461666639,0.35845461666639,2738400.0
1981-07-16,0.36757036163494,0.37124606525129,0.36757036163494,0.36757036163494,3808000.0
1981-07-17,0.38036181021984006,0.38227317610034006,0.38036181021984006,0.38036181021984006,4956000.0
1981-07-20,0.35654325078589,0.35654325078589,0.35463188490539,0.35463188490539,5913600.0
1981-07-21,0.35463188490539,0.35463188490539,0.35286754716954,0.35286754716954,7985600.0
1981-07-22,0.33625336682364004,0.33625336682364004,0.33272469135195004,0.33272469135195004,5667200.0
1981-07-23,0.3418404363205,0.34360477405634,0.3418404363205,0.3418404363205,8612800.0
1981-07-24,0.35286754716954,0.35463188490539,0.35286754716954,0.35286754716954,7212800.0
1981-07-27,0.36757036163494,0.36933469937079,0.36757036163494,0.36757036163494,4334400.0
1981-07-28,0.35654325078589,0.35654325078589,0.35463188490539,0.35463188490539,5712000.0
1981-07-29,0.3511032094337,0.3511032094337,0.34919184355319,0.34919184355319,3875200.0
1981-07-30,0.36198329213809005,0.36580602389909,0.36198329213809005,0.36198329213809005,2475200.0
1981-07-31,0.36757036163494,0.36933469937079,0.36757036163494,0.36757036163494,2738400.0
1981-08-03,0.36757036163494,0.36757036163494,0.36389465801859006,0.36389465801859006,3108000.0
1981-08-04,0.36933469937079,0.37124606525129,0.36933469937079,0.36933469937079,7918400.0
1981-08-05,0.38036181021984006,0.38227317610034006,0.38036181021984006,0.38036181021984006,4373600.0
1981-08-06,0.37301040298714006,0.37301040298714006,0.37124606525129,0.37124606525129,2632000.0
1981-08-07,0.37124606525129,0.37301040298714006,0.37124606525129,0.37124606525129,2301600.0
1981-08-11,0.36389465801859006,0.36389465801859006,0.36021895440224,0.36021895440224,17864000.0
1981-08-12,0.35463188490539,0.35463188490539,0.35286754716954,0.35286754716954,6568800.0
1981-08-13,0.34360477405634,0.34360477405634,0.3418404363205,0.3418404363205,6871200.0
1981-08-14,0.34007609858465,0.34007609858465,0.33625336682364004,0.33625336682364004,6048000.0
1981-08-17,0.32890195959095003,0.32890195959095003,0.32537328411925,0.32537328411925,4726400.0
1981-08-18,0.32155055235825,0.32155055235825,0.31787484874190003,0.31787484874190003,4250400.0
1981-08-19,0.31787484874190003,0.31787484874190003,0.3143461732702,0.3143461732702,5168800.0
1981-08-20,0.31787484874190003,0.31978621462240003,0.31787484874190003,0.31787484874190003,4278400.0
1981-08-21,0.2996433588048,0.2996433588048,0.29596765518845,0.29596765518845,10477600.0
1981-08-24,0.27935347484256,0.27935347484256,0.27744210896205,0.27744210896205,5768000.0
1981-08-25,0.28479351619475,0.28670488207525,0.28479351619475,0.28479351619475,10175200.0
1981-08-26,0.28126484072306,0.28126484072306,0.27935347484256,0.27935347484256,8400000.0
1981-08-27,0.28126484072306,0.2830291784589,0.28126484072306,0.28126484072306,6479200.0
1981-08-28,0.29596765518845,0.29773199292429997,0.29596765518845,0.29596765518845,9508800.0
1981-08-31,0.29596765518845,0.29773199292429997,0.29596765518845,0.29596765518845,10236800.0
1981-09-01,0.3143461732702,0.31611051100605,0.3143461732702,0.3143461732702,9256800.0
1981-09-02,0.31978621462240003,0.32155055235825,0.31978621462240003,0.31978621462240003,4844000.0
1981-09-03,0.30699476603750003,0.30699476603750003,0.3031720342765,0.3031720342765,9368800.0
1981-09-04,0.30140769654065,0.30140769654065,0.2996433588048,0.2996433588048,3813600.0
1981-09-08,0.29214492342745,0.29214492342745,0.29038058569159997,0.29038058569159997,6361600.0
1981-09-09,0.29038058569159997,0.29214492342745,0.29038058569159997,0.29038058569159997,7632800.0
1981-09-10,0.29214492342745,0.29405628930795,0.29214492342745,0.29214492342745,8702400.0
1981-09-11,0.29038058569159997,0.29038058569159997,0.28861624795576,0.28861624795576,4384800.0
1981-09-14,0.28126484072306,0.28126484072306,0.27935347484256,0.27935347484256,6921600.0
1981-09-15,0.27391343349035996,0.27391343349035996,0.27200206760986,0.27200206760986,4877600.0
1981-09-16,0.26832636399351,0.26832636399351,0.26641499811301,0.26641499811301,4838400.0
1981-09-17,0.26097495676081,0.26097495676081,0.25906359088031,0.25906359088031,4844000.0
1981-09-18,0.26097495676081,0.26288632264131,0.26097495676081,0.26097495676081,6580000.0
1981-09-21,0.26288632264131,0.26465066037716,0.26288632264131,0.26288632264131,12258400.0
1981-09-22,0.24994784591176,0.24994784591176,0.24818350817591,0.24818350817591,11855200.0
1981-09-23,0.24627214229541,0.24627214229541,0.24259643867906,0.24259643867906,7050400.0
1981-09-24,0.24259643867906,0.24259643867906,0.24068507279856,0.24068507279856,4575200.0
1981-09-25,0.21319080974826998,0.21319080974826998,0.20951510613191998,0.20951510613191998,8652000.0
1981-09-28,0.21142647201241999,0.21319080974826998,0.21142647201241999,0.21142647201241999,22932000.0
1981-09-29,0.22245358286147,0.22421792059731,0.22245358286147,0.22245358286147,23671200.0
1981-09-30,0.22421792059731,0.22598225833316002,0.22421792059731,0.22421792059731,12499200.0
1981-10-01,0.22421792059731,0.22598225833316002,0.22421792059731,0.22421792059731,15282400.0
1981-10-02,0.24259643867906,0.24450780455956,0.24259643867906,0.24259643867906,11261600.0
1981-10-05,0.24994784591176,0.25362354952811,0.24994784591176,0.24994784591176,10774400.0
1981-10-06,0.24994784591176,0.24994784591176,0.24818350817591,0.24818350817591,7089600.0
1981-10-07,0.26288632264131,0.26641499811301,0.26288632264131,0.26288632264131,9710400.0
1981-10-08,0.27200206760986,0.27391343349035996,0.27200206760986,0.27200206760986,7772800.0
1981-10-09,0.27391343349035996,0.27744210896205,0.27391343349035996,0.27391343349035996,13630400.0
1981-10-12,0.2830291784589,0.28479351619475,0.2830291784589,0.2830291784589,6837600.0
1981-10-13,0.2830291784589,0.28670488207525,0.2830291784589,0.2830291784589,11048800.0
1981-10-14,0.26832636399351,0.26832636399351,0.26641499811301,0.26641499811301,7744800.0
1981-10-15,0.27200206760986,0.27391343349035996,0.27200206760986,0.27200206760986,7358400.0
1981-10-16,0.27009070172935,0.27009070172935,0.26832636399351,0.26832636399351,9116800.0
1981-10-19,0.27391343349035996,0.27567777122621,0.27391343349035996,0.27391343349035996,5146400.0
1981-10-20,0.28861624795576,0.29038058569159997,0.28861624795576,0.28861624795576,8932000.0
1981-10-21,0.28861624795576,0.29038058569159997,0.28861624795576,0.28861624795576,19224800.0
1981-10-22,0.28861624795576,0.28861624795576,0.28670488207525,0.28670488207525,8069600.0
1981-10-23,0.28126484072306,0.28126484072306,0.27935347484256,0.27935347484256,6977600.0
1981-10-26,0.27935347484256,0.28126484072306,0.27935347484256,0.27935347484256,6820800.0
1981-10-27,0.28479351619475,0.28861624795576,0.28479351619475,0.28479351619475,21397600.0
1981-10-28,0.29405628930795,0.29596765518845,0.29405628930795,0.29405628930795,11043200.0
1981-10-29,0.29214492342745,0.29214492342745,0.29038058569159997,0.29038058569159997,7621600.0
1981-10-30,0.29405628930795,0.29596765518845,0.29405628930795,0.29405628930795,13182400.0
1981-11-02,0.29405628930795,0.29596765518845,0.29405628930795,0.29405628930795,9228800.0
1981-11-03,0.29214492342745,0.29214492342745,0.29038058569159997,0.29038058569159997,7095200.0
1981-11-04,0.28479351619475,0.28479351619475,0.2830291784589,0.2830291784589,5952800.0
1981-11-05,0.26465066037716,0.26465066037716,0.26288632264131,0.26288632264131,5840800.0
1981-11-06,0.26465066037716,0.26641499811301,0.26465066037716,0.26465066037716,6148800.0
1981-11-09,0.26832636399351,0.27009070172935,0.26832636399351,0.26832636399351,5096000.0
1981-11-10,0.27009070172935,0.27200206760986,0.27009070172935,0.27009070172935,4188800.0
1981-11-11,0.27744210896205,0.27935347484256,0.27744210896205,0.27744210896205,6860000.0
1981-11-12,0.28670488207525,0.28861624795576,0.28670488207525,0.28670488207525,9979200.0
1981-11-13,0.26832636399351,0.26832636399351,0.26641499811301,0.26641499811301,5252800.0
1981-11-16,0.26465066037716,0.26465066037716,0.26288632264131,0.26288632264131,5639200.0
1981-11-17,0.26832636399351,0.27009070172935,0.26832636399351,0.26832636399351,8853600.0
1981-11-18,0.27744210896205,0.27935347484256,0.27744210896205,0.27744210896205,7285600.0
1981-11-19,0.27744210896205,0.27935347484256,0.27744210896205,0.27744210896205,10001600.0
1981-11-20,0.27935347484256,0.28126484072306,0.27935347484256,0.27935347484256,9525600.0
1981-11-23,0.27009070172935,0.27009070172935,0.26641499811301,0.26641499811301,5740000.0
1981-11-24,0.26641499811301,0.26641499811301,0.26465066037716,0.26465066037716,5538400.0
1981-11-25,0.27009070172935,0.27200206760986,0.27009070172935,0.27009070172935,13137600.0
1981-11-27,0.27744210896205,0.27935347484256,0.27744210896205,0.27744210896205,9312800.0
1981-11-30,0.27567777122621,0.27567777122621,0.27391343349035996,0.27391343349035996,5992000.0
1981-12-01,0.27391343349035996,0.27567777122621,0.27391343349035996,0.27391343349035996,5846400.0
1981-12-02,0.27567777122621,0.27744210896205,0.27567777122621,0.27567777122621,9391200.0
1981-12-03,0.27391343349035996,0.27391343349035996,0.27200206760986,0.27200206760986,5107200.0
1981-12-04,0.27935347484256,0.28126484072306,0.27935347484256,0.27935347484256,34288800.0
1981-12-07,0.28126484072306,0.2830291784589,0.28126484072306,0.28126484072306,14823200.0
1981-12-08,0.27935347484256,0.27935347484256,0.27567777122621,0.27567777122621,12656000.0
1981-12-09,0.27744210896205,0.27935347484256,0.27744210896205,0.27744210896205,8568000.0
1981-12-10,0.27744210896205,0.27935347484256,0.27744210896205,0.27744210896205,9352000.0
1981-12-11,0.27744210896205,0.27935347484256,0.27567777122621,0.27567777122621,19023200.0
1981-12-14,0.27009070172935,0.27009070172935,0.26641499811301,0.26641499811301,6311200.0
1981-12-15,0.27391343349035996,0.27567777122621,0.27391343349035996,0.27391343349035996,7828800.0
1981-12-16,0.28670488207525,0.28861624795576,0.28670488207525,0.28670488207525,16363200.0
1981-12-17,0.3105234415092,0.3124348073897,0.3105234415092,0.3105234415092,12863200.0
1981-12-18,0.33625336682364004,0.33816473270415,0.33625336682364004,0.33625336682364004,17931200.0
1981-12-21,0.32346191823875,0.32346191823875,0.32155055235825,0.32155055235825,14100800.0
1981-12-22,0.3271376218551,0.32890195959095003,0.3271376218551,0.3271376218551,13456800.0
1981-12-23,0.32155055235825,0.32155055235825,0.31978621462240003,0.31978621462240003,7224000.0
1981-12-24,0.32155055235825,0.32346191823875,0.32155055235825,0.32155055235825,7229600.0
1981-12-28,0.3105234415092,0.3105234415092,0.30699476603750003,0.30699476603750003,9144800.0
1981-12-29,0.3124348073897,0.31611051100605,0.3124348073897,0.3124348073897,6059200.0
1981-12-30,0.32537328411925,0.3271376218551,0.32537328411925,0.32537328411925,8047200.0
1981-12-31,0.32537328411925,0.3271376218551,0.32537328411925,0.32537328411925,13664000.0
1982-01-04,0.32537328411925,0.32537328411925,0.32346191823875,0.32346191823875,17813600.0
1982-01-05,0.3105234415092,0.3105234415092,0.30699476603750003,0.30699476603750003,8960000.0
1982-01-06,0.30508340015700003,0.30508340015700003,0.3031720342765,0.3031720342765,16520000.0
1982-01-07,0.2830291784589,0.2830291784589,0.27935347484256,0.27935347484256,17511200.0
1982-01-08,0.29214492342745,0.29405628930795,0.29214492342745,0.29214492342745,14151200.0
1982-01-11,0.27567777122621,0.27567777122621,0.27391343349035996,0.27391343349035996,8332800.0
1982-01-12,0.26641499811301,0.26641499811301,0.26465066037716,0.26465066037716,14980000.0
1982-01-13,0.26465066037716,0.26465066037716,0.26288632264131,0.26288632264131,10438400.0
1982-01-14,0.27567777122621,0.27744210896205,0.27567777122621,0.27567777122621,6428800.0
1982-01-15,0.29405628930795,0.29773199292429997,0.29405628930795,0.29405628930795,11676000.0
1982-01-18,0.2996433588048,0.3031720342765,0.2996433588048,0.2996433588048,7000000.0
1982-01-19,0.29596765518845,0.29596765518845,0.29214492342745,0.29214492342745,13876800.0
1982-01-20,0.29773199292429997,0.2996433588048,0.29773199292429997,0.29773199292429997,6456800.0
1982-01-21,0.3031720342765,0.30508340015700003,0.3031720342765,0.3031720342765,8332800.0
1982-01-22,0.30508340015700003,0.30699476603750003,0.30508340015700003,0.30508340015700003,6064800.0
1982-01-25,0.29773199292429997,0.29773199292429997,0.29596765518845,0.29596765518845,11177600.0
1982-01-26,0.28861624795576,0.28861624795576,0.28479351619475,0.28479351619475,5303200.0
1982-01-27,0.28670488207525,0.29038058569159997,0.28670488207525,0.28670488207525,7840000.0
1982-01-28,0.29596765518845,0.29773199292429997,0.29596765518845,0.29596765518845,9900800.0
1982-01-29,0.2996433588048,0.30140769654065,0.2996433588048,0.2996433588048,13288800.0
1982-02-01,0.2996433588048,0.2996433588048,0.29596765518845,0.29596765518845,9632000.0
1982-02-02,0.29773199292429997,0.30140769654065,0.29773199292429997,0.29773199292429997,13568800.0
1982-02-03,0.29773199292429997,0.2996433588048,0.29773199292429997,0.29773199292429997,7868000.0
1982-02-04,0.29214492342745,0.29214492342745,0.29038058569159997,0.29038058569159997,5510400.0
1982-02-05,0.29038058569159997,0.29214492342745,0.29038058569159997,0.29038058569159997,10074400.0
1982-02-08,0.27391343349035996,0.27391343349035996,0.27200206760986,0.27200206760986,7924000.0
1982-02-09,0.27200206760986,0.27391343349035996,0.27200206760986,0.27200206760986,14476000.0
1982-02-10,0.27567777122621,0.27744210896205,0.27567777122621,0.27567777122621,9699200.0
1982-02-11,0.27391343349035996,0.27391343349035996,0.27200206760986,0.27200206760986,6132000.0
1982-02-12,0.27567777122621,0.27744210896205,0.27567777122621,0.27567777122621,4911200.0
1982-02-16,0.27200206760986,0.27200206760986,0.27009070172935,0.27009070172935,8579200.0
1982-02-17,0.27391343349035996,0.27567777122621,0.27391343349035996,0.27391343349035996,6395200.0
1982-02-18,0.27744210896205,0.27935347484256,0.27744210896205,0.27744210896205,7095200.0
1982-02-19,0.27744210896205,0.27744210896205,0.27567777122621,0.27567777122621,3399200.0
1982-02-22,0.27391343349035996,0.27391343349035996,0.27200206760986,0.27200206760986,6658400.0
1982-02-23,0.27009070172935,0.27009070172935,0.26832636399351,0.26832636399351,8635200.0
